smiles,reorg,reorg_eV
c1cc2cc3nnc4ccsc4c3cc2[nH]1,0.00744381760001,0.20255669824091213
c1cc2Cc3c(ncc4ccsc43)c2s1,0.00998482040018,0.2717009418374581
c1cc2cc3Cc4c5Cccc5Cc4c3cc2nn1,0.00978676200009,0.26631149548924904
c1cnc2c(c1)ncc1cc3ccsc3cc12,0.00558419389972,0.1519537338828408
c1cc2oc3c4ccc5cc[nH]c5c4Cc3c2nn1,0.00972554599991,0.264645722421951
c1cc2nnc3cc4c(cc3c2[nH]1)Cc1cc[nH]c14,0.00932986060002,0.2538785687313842
c1cc2Cc3c(oc4c5[nH]ccc5oc43)c2cn1,0.0102307699,0.27839357205686005
c1cc2nnc3c([nH]c4c5occc5oc34)c2o1,0.0102851610001,0.27987363003812116
c1cc2cnc3c(ccc4c5[nH]ccc5Cc43)c2[nH]1,0.00890302940002,0.24226389421570424
c1ccc2c(c1)Cc1ccccc12,0.00964142459998,0.2623566613598958
c1cc2cc3Cc4c(oc5ccCc54)c3cc2C1,0.00997368880007,0.2713980354142248
c1cc2Cc3c(oc4ccCc43)c2C1,0.0116615597001,0.31732736562330116
c1ccc2c(c1)Cc1c2[nH]c2c3nnccc3Cc21,0.0087316513999,0.2376004589032389
c1cc2ncc3c(cnc4ccsc43)c2o1,0.00855172899992,0.2327045185084231
c1cc2ccc3c4ccc5ccCc5c4[nH]c3c2o1,0.00888376399996,0.24173965570851155
c1cnc2c(c1)Cc1c2ncc2c3[nH]ccc3oc21,0.0093255795,0.2537620740063
c1cc2cnc3c([nH]c4ccsc43)c2nn1,0.00963797719987,0.26226285277654254
c1cnc2c(c1)ccc1c3cnccc3sc12,0.00741878029999,0.2018753982551479
c1cc2ncc3c(ccc4c3[nH]c3ccCc34)c2[nH]1,0.00908429589992,0.24719640945108312
c1ccc2c(c1)[nH]c1c2ccc2c3Cccc3Cc21,0.0101989489,0.27752767809746
c1cnc2c(c1)Cc1c2oc2c3cnccc3Cc21,0.00930945859989,0.25332340174504675
c1cc2Cc3ccsc3c2cn1,0.0116138724001,0.31602972742808116
c1ccc2c(c1)sc1c2cnc2ccCc21,0.00885145490008,0.24086047986803694
c1cc2oc3c4oc5ccCc5c4Cc3c2s1,0.0111129124,0.30239790448136
c1cc2[nH]c3c(oc4c5Cccc5Cc34)c2nn1,0.0104664560001,0.2848069208011212
c1ccc2c(c1)[nH]c1c3ncccc3sc21,0.0102483659999,0.2788723865696789
c1cc2oc3c(ccc4c3oc3ccCc34)c2[nH]1,0.0101165895001,0.27528656352302117
c1ccc2c(c1)[nH]c1c2ccc2c3[nH]ccc3Cc21,0.00929835500006,0.25302125724863267
